ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES
2022-11-23,2022-11-27,STANDARD CLASS,AH-10210,CONSUMER,USA,DALLAS,TX,CENTRAL,TEC-PH-10001305,TECHNOLOGY,PHONES,PANASONIC KX TS208W CORDED PHONE,19.596,783.8400000000001
2022-11-23,2022-11-26,SECOND CLASS,JM-15265,CORPORATE,USA,CANTON,MI,CENTRAL,OFF-BI-10001543,OFFICE SUPPLIES,BINDERS,GBC VELOBINDER MANUAL BINDING SYSTEM,138.2016,2303.36
2022-11-23,2022-11-26,FIRST CLASS,JP-15460,CORPORATE,USA,DALLAS,TX,CENTRAL,OFF-PA-10000477,OFFICE SUPPLIES,PAPER,XEROX 22,12.7008,203.2128
2022-11-23,2022-11-25,FIRST CLASS,DC-12850,CONSUMER,USA,ROSEVILLE,MI,CENTRAL,OFF-SU-10001935,OFFICE SUPPLIES,SUPPLIES,STAPLE REMOVER,0.1744,8.72
2022-11-23,2022-11-28,STANDARD CLASS,JM-15250,CONSUMER,USA,CHARLOTTE,NC,SOUTH,OFF-AR-10000390,OFFICE SUPPLIES,ART,NEWELL CHALK HOLDER,1.0738,2.6432
2022-11-23,2022-11-24,FIRST CLASS,TD-20995,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-FU-10000320,FURNITURE,FURNISHINGS,OIC STACKING TRAYS,7.2144,173.1456
2022-11-23,2022-11-27,STANDARD CLASS,CM-12385,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-PH-10004447,TECHNOLOGY,PHONES,TOSHIBA IPT2010-SD IP TELEPHONE,16.6788,355.8144
2022-11-23,2022-11-27,STANDARD CLASS,CS-12250,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10004285,OFFICE SUPPLIES,PAPER,XEROX 1959,3.7408,17.100800000000003
2022-11-23,2022-11-26,SECOND CLASS,FH-14275,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-BI-10001658,OFFICE SUPPLIES,BINDERS,GBC STANDARD THERM-A-BIND COVERS,-5.9808,2.2428000000000003
2022-11-24,2022-12-01,STANDARD CLASS,KA-16525,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10003759,OFFICE SUPPLIES,ART,"CRAYOLA ANTI DUST CHALK, 12/PACK",7.371,147.42
2022-11-24,2022-11-28,STANDARD CLASS,GT-14710,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-FA-10004248,OFFICE SUPPLIES,FASTENERS,ADVANTUS T-PIN PAPER CLIPS,2.5707,25.977600000000002
2022-11-24,2022-11-29,STANDARD CLASS,SC-20440,CORPORATE,USA,LANCASTER,PA,EAST,TEC-PH-10003437,TECHNOLOGY,PHONES,BLUE PARROT B250XT PROFESSIONAL GRADE WIRELESS BLUETOOTH HEADSET WITH,-14.998,107.98559999999999
2022-11-24,2022-12-01,STANDARD CLASS,MY-17380,CORPORATE,USA,MEMPHIS,TN,SOUTH,OFF-BI-10000216,OFFICE SUPPLIES,BINDERS,"MEAD 1ST GEAR 2"" ZIPPER BINDER, ASST. COLORS",-7.782,10.505700000000001
2022-11-24,2022-11-29,SECOND CLASS,MV-17485,CONSUMER,USA,MESA,AZ,WEST,OFF-BI-10004230,OFFICE SUPPLIES,BINDERS,GBC RECYCLED GRAIN TEXTURED COVERS,-15.1976,12.434400000000002
2022-11-24,2022-11-30,STANDARD CLASS,JG-15310,CORPORATE,USA,ODESSA,TX,CENTRAL,OFF-AP-10002311,OFFICE SUPPLIES,APPLIANCES,"HOLMES REPLACEMENT FILTER FOR HEPA AIR CLEANER, VERY LARGE ROOM, HEPA FILTER",-24.7716,2.7523999999999993
2022-11-24,2022-11-24,SAME DAY,BP-11290,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-TA-10000617,FURNITURE,TABLES,"HON PRACTICAL FOUNDATIONS 30 X 60 TRAINING TABLE, LIGHT GRAY/CHARCOAL",9.102,582.528
2022-11-24,2022-11-30,STANDARD CLASS,FM-14290,HOME OFFICE,USA,RICHMOND,KY,SOUTH,OFF-ST-10001526,OFFICE SUPPLIES,STORAGE,ICEBERG MOBILE MEGA DATA/PRINTER CART,375.4296,17327.52
2022-11-24,2022-11-28,STANDARD CLASS,TS-21370,CORPORATE,USA,NEW YORK CITY,NY,EAST,FUR-CH-10000785,FURNITURE,CHAIRS,GLOBAL ERGONOMIC MANAGERS CHAIR,173.7408,5277.376800000001
2022-11-24,2022-11-26,SECOND CLASS,RS-19765,CORPORATE,USA,SUMMERVILLE,SC,SOUTH,TEC-PH-10002807,TECHNOLOGY,PHONES,MOTORLA HX550 UNIVERSAL BLUETOOTH HEADSET,39.55,158.2
2022-11-24,2022-11-24,SAME DAY,BG-11695,CORPORATE,USA,GARDEN CITY,KS,CENTRAL,OFF-ST-10003123,OFFICE SUPPLIES,STORAGE,FELLOWES BASES AND TOPS FOR STAXONSTEEL/HIGH-STAK SYSTEMS,7.9896,33.29
2022-11-24,2022-11-24,SAME DAY,PR-18880,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10002137,OFFICE SUPPLIES,PAPER,"SOUTHWORTH 100% RÉSUMÉ PAPER, 24LB.",3.501,7.78
2022-11-24,2022-11-26,SECOND CLASS,MD-17860,CORPORATE,USA,ASHEVILLE,NC,SOUTH,OFF-BI-10004465,OFFICE SUPPLIES,BINDERS,AVERY DURABLE SLANT RING BINDERS,-12.672,45.619200000000006
2022-11-24,2022-11-30,STANDARD CLASS,JL-15835,CONSUMER,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10001772,TECHNOLOGY,ACCESSORIES,MEMOREX MINI TRAVEL DRIVE 16 GB USB 2.0 FLASH DRIVE,87.1962,3130.1200000000003
2022-11-24,2022-11-27,FIRST CLASS,PG-18820,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10001860,OFFICE SUPPLIES,ART,BIC LIQUA BRITE LINER,9.9936,111.04
2022-11-25,2022-11-29,SECOND CLASS,DL-13315,CONSUMER,USA,ATLANTA,GA,SOUTH,OFF-PA-10003724,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE BOOK, 4 PER PAGE",23.9463,439.83
2022-11-25,2022-11-30,STANDARD CLASS,RO-19780,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AP-10002867,OFFICE SUPPLIES,APPLIANCES,FELLOWES COMMAND CENTER 5-OUTLET POWER STRIP,-179.776,67.83999999999999
2022-11-25,2022-12-01,STANDARD CLASS,TZ-21580,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-AR-10002335,OFFICE SUPPLIES,ART,DIXON ORIOLE PENCILS,1.3416,10.32
2022-11-25,2022-11-29,SECOND CLASS,EB-13750,CORPORATE,USA,LAGUNA NIGUEL,CA,WEST,TEC-PH-10004071,TECHNOLOGY,PHONES,PAYANYWHERE CARD READER,3.4965,159.84000000000003
2022-11-25,2022-11-30,STANDARD CLASS,HZ-14950,CONSUMER,USA,FORT LAUDERDALE,FL,SOUTH,FUR-BO-10003965,FURNITURE,BOOKCASES,O'SULLIVAN MANOR HILL 2-DOOR LIBRARY IN BRIANNA OAK,-81.441,2895.6800000000003
2022-11-25,2022-11-27,SECOND CLASS,SZ-20035,HOME OFFICE,USA,CANTON,MI,CENTRAL,OFF-ST-10001097,OFFICE SUPPLIES,STORAGE,OFFICE IMPRESSIONS HEAVY DUTY WELDED SHELVING & MULTIMEDIA STORAGE DRAWERS,0.0,1505.43
2022-11-25,2022-11-29,STANDARD CLASS,BD-11500,CONSUMER,USA,SAN FRANCISCO,CA,WEST,FUR-BO-10002213,FURNITURE,BOOKCASES,"SAUDER FOREST HILLS LIBRARY, WOODLAND OAK FINISH",-29.6058,916.72245
2022-11-25,2022-11-30,SECOND CLASS,BS-11590,CORPORATE,USA,LOUISVILLE,KY,SOUTH,FUR-CH-10001854,FURNITURE,CHAIRS,OFFICE STAR - PROFESSIONAL MATRIX BACK CHAIR WITH 2-TO-1 SYNCHRO TILT AND MESH FABRIC SEAT,168.4704,1403.92
2022-11-26,2022-11-30,STANDARD CLASS,CC-12610,CORPORATE,USA,COLUMBUS,OH,EAST,OFF-AP-10004708,OFFICE SUPPLIES,APPLIANCES,FELLOWES SUPERIOR 10 OUTLET SPLIT SURGE PROTECTOR,23.9778,1193.5616
2022-11-26,2022-12-01,STANDARD CLASS,TT-21460,HOME OFFICE,USA,RICHMOND,IN,CENTRAL,FUR-TA-10001039,FURNITURE,TABLES,KI ADJUSTABLE-HEIGHT TABLE,67.0644,773.8199999999999
2022-11-26,2022-11-27,FIRST CLASS,LS-17245,CONSUMER,USA,GLADSTONE,MO,CENTRAL,TEC-AC-10002399,TECHNOLOGY,ACCESSORIES,SANDISK CRUZER 32 GB USB FLASH DRIVE,12.1728,76.08
2022-11-26,2022-11-30,STANDARD CLASS,FG-14260,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AP-10001962,OFFICE SUPPLIES,APPLIANCES,BLACK & DECKER FILTER FOR DOUBLE ACTION DUSTBUSTER CORDLESS VAC BLDV7210,14.6825,411.10999999999996
2022-11-26,2022-11-29,SECOND CLASS,MN-17935,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-FU-10003623,FURNITURE,FURNISHINGS,"DATAPRODUCTS AMPLI MAGNIFIER TASK LAMP, BLACK,",37.884,676.5
2022-11-26,2022-11-30,STANDARD CLASS,LT-17110,CONSUMER,USA,COLUMBUS,OH,EAST,TEC-PH-10003092,TECHNOLOGY,PHONES,MOTOROLA L804,-40.4712,1059.6096
2022-11-26,2022-11-29,FIRST CLASS,GT-14755,CONSUMER,USA,ROCKFORD,IL,CENTRAL,OFF-BI-10001524,OFFICE SUPPLIES,BINDERS,GBC PREMIUM TRANSPARENT COVERS WITH DIAGONAL LINED PATTERN,-53.7088,53.70879999999998
2022-11-26,2022-11-30,STANDARD CLASS,AH-10075,CORPORATE,USA,ATLANTA,GA,SOUTH,OFF-AR-10003504,OFFICE SUPPLIES,ART,NEWELL 347,3.7236,38.519999999999996
2022-11-27,2022-12-02,STANDARD CLASS,JR-16210,CORPORATE,USA,COLUMBUS,IN,CENTRAL,OFF-BI-10004519,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND P100 MANUAL BINDING MACHINE,224.073,1493.82
2022-11-27,2022-12-03,STANDARD CLASS,LW-16990,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10003129,OFFICE SUPPLIES,PAPER,TOPS WHITE COMPUTER PRINTOUT PAPER,114.9385,1222.75
2022-11-27,2022-12-02,STANDARD CLASS,BD-11320,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10001989,OFFICE SUPPLIES,BINDERS,PREMIUM TRANSPARENT PRESENTATION COVERS BY GBC,41.1208,657.9328
2022-11-27,2022-11-30,SECOND CLASS,RP-19390,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10001573,OFFICE SUPPLIES,ART,AMERICAN PENCIL,2.0271,20.97
2022-11-27,2022-12-02,STANDARD CLASS,DB-13615,CONSUMER,USA,ASHEVILLE,NC,SOUTH,OFF-AP-10001205,OFFICE SUPPLIES,APPLIANCES,BELKIN 5 OUTLET SURGEMASTER POWER CENTERS,4.3584,34.867200000000004
2022-11-27,2022-11-29,FIRST CLASS,BM-11650,CORPORATE,USA,MILWAUKEE,WI,CENTRAL,FUR-FU-10004091,FURNITURE,FURNISHINGS,"HOWARD MILLER 13"" DIAMETER GOLDTONE ROUND WALL CLOCK",19.2454,46.94
2022-11-27,2022-12-03,STANDARD CLASS,DO-13645,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10004100,TECHNOLOGY,PHONES,GRIFFIN GC17055 AUXILIARY AUDIO CABLE,5.7568,184.2176
2022-11-28,2022-12-04,STANDARD CLASS,LS-16975,HOME OFFICE,USA,BALTIMORE,MD,EAST,OFF-AR-10004582,OFFICE SUPPLIES,ART,BIC BRITE LINER GRIP HIGHLIGHTERS,0.738,1.64
2022-11-28,2022-12-02,STANDARD CLASS,RB-19795,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10003601,FURNITURE,FURNISHINGS,"DEFLECT-O ROLLAMAT STUDDED, BEVELED MAT FOR MEDIUM PILE CARPETING",-12.9122,2892.3328
2022-11-28,2022-12-01,FIRST CLASS,RH-19495,CONSUMER,USA,DENVER,CO,WEST,OFF-PA-10004071,OFFICE SUPPLIES,PAPER,"EATON PREMIUM CONTINUOUS-FEED PAPER, 25% COTTON, LETTER SIZE, WHITE, 1000 SHTS/BOX",31.0688,142.02880000000002
2022-11-28,2022-12-02,STANDARD CLASS,DG-13300,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10002834,TECHNOLOGY,PHONES,GOOGLE NEXUS 5,494.9725,21778.79
2022-11-28,2022-12-02,STANDARD CLASS,EP-13915,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-LA-10001074,OFFICE SUPPLIES,LABELS,ROUND SPECIALTY LASER PRINTER LABELS,29.4455,313.25
2022-11-29,2022-12-03,STANDARD CLASS,TT-21070,CONSUMER,USA,CHATTANOOGA,TN,SOUTH,FUR-CH-10000454,FURNITURE,CHAIRS,"HON DELUXE FABRIC UPHOLSTERED STACKING CHAIRS, ROUNDED BACK",48.796,624.5888
2022-11-30,2022-12-02,SECOND CLASS,PN-18775,HOME OFFICE,USA,MIAMI,FL,SOUTH,TEC-PH-10002564,TECHNOLOGY,PHONES,OTTERBOX DEFENDER SERIES CASE - SAMSUNG GALAXY S4,8.997,172.7424
2022-11-30,2022-12-02,SECOND CLASS,HP-14815,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-CH-10004287,FURNITURE,CHAIRS,SAFCO ARCO FOLDING CHAIR,262.39,5593.05
2022-11-30,2022-12-04,STANDARD CLASS,VP-21730,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10002182,OFFICE SUPPLIES,STORAGE,"IRIS 3-DRAWER STACKING BIN, BLACK",1.6712,334.24
2022-11-30,2022-11-30,SAME DAY,ML-17755,HOME OFFICE,USA,TOLEDO,OH,EAST,OFF-AP-10003779,OFFICE SUPPLIES,APPLIANCES,KENSINGTON 7 OUTLET MASTERPIECE POWER CENTER WITH FAX/PHONE LINE PROTECTION,82.992,2124.5952
2022-11-30,2022-12-04,STANDARD CLASS,SW-20275,CONSUMER,USA,JACKSON,MS,SOUTH,OFF-ST-10000604,OFFICE SUPPLIES,STORAGE,HOME/OFFICE PERSONAL FILE CARTS,43.45,869.0
2022-11-30,2022-12-04,STANDARD CLASS,SC-20800,CONSUMER,USA,EDINBURG,TX,CENTRAL,OFF-FA-10000611,OFFICE SUPPLIES,FASTENERS,BINDER CLIPS BY OIC,0.8288,3.7888
2022-11-30,2022-12-03,SECOND CLASS,BP-11095,CORPORATE,USA,EL PASO,TX,CENTRAL,TEC-AC-10001767,TECHNOLOGY,ACCESSORIES,SANDISK ULTRA 64 GB MICROSDHC CLASS 10 MEMORY CARD,-10.7973,230.3424
2022-11-30,2022-12-03,FIRST CLASS,TB-21625,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-CH-10003981,FURNITURE,CHAIRS,GLOBAL COMMERCE SERIES LOW-BACK SWIVEL/TILT CHAIRS,-15.4188,4533.1272
2022-11-30,2022-12-04,STANDARD CLASS,ME-17725,CONSUMER,USA,NEWARK,DE,EAST,OFF-AR-10001044,OFFICE SUPPLIES,ART,"BOSTON RANGER #55 PENCIL SHARPENER, BLACK",45.2226,935.64
2022-11-30,2022-12-03,FIRST CLASS,MZ-17335,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,FUR-FU-10003489,FURNITURE,FURNISHINGS,CONTEMPORARY BORDERLESS FRAME,9.5571,77.49
2022-11-30,2022-12-07,STANDARD CLASS,SC-20380,CONSUMER,USA,BURLINGTON,NC,SOUTH,FUR-TA-10001889,FURNITURE,TABLES,BUSH ADVANTAGE COLLECTION RACETRACK CONFERENCE TABLE,-653.2834,7483.064399999999
2022-12-01,2022-12-05,STANDARD CLASS,DV-13465,CONSUMER,USA,DENVER,CO,WEST,TEC-PH-10000586,TECHNOLOGY,PHONES,AT&T SB67148 SYNJ,9.2386,168.9344
2022-12-01,2022-12-08,STANDARD CLASS,SO-20335,CONSUMER,USA,SEATTLE,WA,WEST,OFF-PA-10001593,OFFICE SUPPLIES,PAPER,XEROX 1947,18.837,293.02
2022-12-01,2022-12-07,STANDARD CLASS,JH-15985,CONSUMER,USA,SAGINAW,MI,CENTRAL,OFF-ST-10000642,OFFICE SUPPLIES,STORAGE,"TENNSCO LOCKERS, GRAY",5.8744,335.68
2022-12-01,2022-12-08,STANDARD CLASS,MY-17380,CORPORATE,USA,SAN ANTONIO,TX,CENTRAL,OFF-PA-10000520,OFFICE SUPPLIES,PAPER,XEROX 201,3.6288,16.588800000000003
2022-12-01,2022-12-03,FIRST CLASS,MG-17650,HOME OFFICE,USA,MARION,OH,EAST,FUR-FU-10002885,FURNITURE,FURNISHINGS,MAGNA VISUAL MAGNETIC PICTURE HANGERS,1.7352,12.3392
2022-12-01,2022-12-06,STANDARD CLASS,AD-10180,HOME OFFICE,USA,FAIRFIELD,CT,EAST,FUR-CH-10000155,FURNITURE,CHAIRS,GLOBAL COMET STACKING ARMLESS CHAIR,251.202,2691.45
2022-12-01,2022-12-04,FIRST CLASS,RA-19285,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-ST-10001228,OFFICE SUPPLIES,STORAGE,PERSONAL FILE BOXES WITH FOLD-DOWN CARRY HANDLE,2.337,89.74080000000002
2022-12-01,2022-12-06,STANDARD CLASS,SH-19975,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10002003,OFFICE SUPPLIES,BINDERS,IBICO PRESENTATION INDEX FOR BINDING SYSTEMS,5.373,63.68
2022-12-01,2022-12-05,STANDARD CLASS,SJ-20215,CONSUMER,USA,GRAND PRAIRIE,TX,CENTRAL,TEC-PH-10004912,TECHNOLOGY,PHONES,CISCO SPA112 2 PORT PHONE ADAPTER,24.7275,879.2
2022-12-01,2022-12-03,SECOND CLASS,CC-12670,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-ST-10002790,OFFICE SUPPLIES,STORAGE,SAFCO INDUSTRIAL SHELVING,6.6465,664.6500000000001
2022-12-01,2022-12-05,STANDARD CLASS,EH-14005,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,OFF-EN-10003040,OFFICE SUPPLIES,ENVELOPES,QUALITY PARK SECURITY ENVELOPES,35.3295,418.7200000000001
2022-12-01,2022-12-05,STANDARD CLASS,CC-12550,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10003429,OFFICE SUPPLIES,BINDERS,"CARDINAL HOLDIT! BINDER INSERT STRIPS,EXTRA STRIPS",3.6714,16.204800000000002
2022-12-01,2022-12-05,STANDARD CLASS,SC-20305,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-LA-10004853,OFFICE SUPPLIES,LABELS,AVERY 483,5.1792,50.995200000000004
2022-12-01,2022-12-07,STANDARD CLASS,ML-17755,HOME OFFICE,USA,STOCKTON,CA,WEST,FUR-FU-10003394,FURNITURE,FURNISHINGS,"TENEX ""THE SOLIDS"" TEXTURED CHAIR MATS",107.0388,5666.76
2022-12-02,2022-12-06,STANDARD CLASS,DB-12910,HOME OFFICE,USA,TAMPA,FL,SOUTH,OFF-BI-10002429,OFFICE SUPPLIES,BINDERS,"PREMIER ELLIPTICAL RING BINDER, BLACK",-33.484,68.49000000000001
2022-12-02,2022-12-06,STANDARD CLASS,BB-11545,CORPORATE,USA,OAKLAND,CA,WEST,OFF-AR-10004022,OFFICE SUPPLIES,ART,PANASONIC KP-380BK CLASSIC ELECTRIC PENCIL SHARPENER,44.975,899.5
2022-12-02,2022-12-04,FIRST CLASS,KM-16720,CONSUMER,USA,LOWELL,MA,EAST,OFF-SU-10001935,OFFICE SUPPLIES,SUPPLIES,STAPLE REMOVER,0.1744,8.72
2022-12-02,2022-12-06,STANDARD CLASS,BS-11380,CORPORATE,USA,DENVER,CO,WEST,OFF-ST-10003306,OFFICE SUPPLIES,STORAGE,LETTER SIZE CART,12.8574,91.4304
2022-12-02,2022-12-05,FIRST CLASS,VW-21775,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10004340,OFFICE SUPPLIES,STORAGE,"FELLOWES MOBILE FILE CART, BLACK",151.0974,5036.58
2022-12-02,2022-12-07,STANDARD CLASS,MK-17905,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-AR-10004344,OFFICE SUPPLIES,ART,BULLDOG VACUUM BASE PENCIL SHARPENER,4.1965,191.84000000000003
2022-12-02,2022-12-09,STANDARD CLASS,RP-19855,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-AR-10000817,OFFICE SUPPLIES,ART,MANCO DRY-LIGHTER ERASABLE HIGHLIGHTER,2.128,48.64
2022-12-02,2022-12-04,SECOND CLASS,JS-16030,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-AP-10002534,OFFICE SUPPLIES,APPLIANCES,3.6 CUBIC FOOT COUNTER HEIGHT OFFICE REFRIGERATOR,-766.012,294.6199999999999
2022-12-02,2022-12-03,SAME DAY,AM-10360,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10004187,OFFICE SUPPLIES,BINDERS,3-RING STAPLE PACK,3.1584,43.3152
2022-12-02,2022-12-07,STANDARD CLASS,ES-14080,CORPORATE,USA,LAKEWOOD,OH,EAST,OFF-AR-10001662,OFFICE SUPPLIES,ART,ROGERS HANDHELD BARREL PENCIL SHARPENER,1.7262,142.04160000000002
2022-12-02,2022-12-09,STANDARD CLASS,GW-14605,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10003650,OFFICE SUPPLIES,BINDERS,GBC DOCUBIND 300 ELECTRIC BINDING MACHINE,-462.8624,757.4112000000001
2022-12-02,2022-12-06,STANDARD CLASS,JK-16090,CONSUMER,USA,OMAHA,NE,CENTRAL,TEC-PH-10001795,TECHNOLOGY,PHONES,CLEARONE CHATATTACH 160 - SPEAKER PHONE,743.988,9919.84
2022-12-02,2022-12-05,FIRST CLASS,ME-17725,CONSUMER,USA,SALEM,VA,SOUTH,FUR-CH-10001854,FURNITURE,CHAIRS,OFFICE STAR - PROFESSIONAL MATRIX BACK CHAIR WITH 2-TO-1 SYNCHRO TILT AND MESH FABRIC SEAT,168.4704,1403.92
2022-12-02,2022-12-02,SAME DAY,SV-20935,CONSUMER,USA,PEORIA,AZ,WEST,OFF-BI-10001670,OFFICE SUPPLIES,BINDERS,VINYL SECTIONAL POST BINDERS,-45.24,122.14800000000001
2022-12-02,2022-12-05,FIRST CLASS,AS-10090,CONSUMER,USA,CHARLOTTESVILLE,VA,SOUTH,OFF-AR-10001446,OFFICE SUPPLIES,ART,NEWELL 309,10.395,103.94999999999999
2022-12-02,2022-12-08,STANDARD CLASS,BG-11035,CONSUMER,USA,GREENSBORO,NC,SOUTH,OFF-AR-10003903,OFFICE SUPPLIES,ART,SANFORD 52201 APSCO ELECTRIC PENCIL SHARPENER,2.4582,26.220800000000004
2022-12-03,2022-12-06,SECOND CLASS,LC-16870,CONSUMER,USA,THORNTON,CO,WEST,OFF-AR-10003856,OFFICE SUPPLIES,ART,NEWELL 344,1.0008,64.0512
2022-12-03,2022-12-09,STANDARD CLASS,CS-12460,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-LA-10001317,OFFICE SUPPLIES,LABELS,AVERY 520,1.512,3.15
2022-12-03,2022-12-07,SECOND CLASS,CM-12655,HOME OFFICE,USA,SEATTLE,WA,WEST,FUR-TA-10002958,FURNITURE,TABLES,"BEVIS OVAL CONFERENCE TABLE, WALNUT",88.7332,1043.92
2022-12-03,2022-12-08,STANDARD CLASS,MV-17485,CONSUMER,USA,HOUSTON,TX,CENTRAL,FUR-FU-10000820,FURNITURE,FURNISHINGS,TENSOR BRUSHED STEEL TORCHIERE FLOOR LAMP,-14.2716,10.873600000000001
2022-12-03,2022-12-03,SAME DAY,TC-21295,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-PA-10000357,OFFICE SUPPLIES,PAPER,XEROX 1888,79.8912,499.32
2022-12-03,2022-12-06,FIRST CLASS,CC-12550,CONSUMER,USA,PLANO,TX,CENTRAL,OFF-PA-10003729,OFFICE SUPPLIES,PAPER,XEROX 1998,3.6288,16.588800000000003
2022-12-03,2022-12-10,STANDARD CLASS,MC-17575,CONSUMER,USA,FAYETTEVILLE,NC,SOUTH,OFF-AP-10002350,OFFICE SUPPLIES,APPLIANCES,BELKIN F9H710-06 7 OUTLET SURGEMASTER SURGE PROTECTOR,4.5216,108.5184
2022-12-03,2022-12-05,SECOND CLASS,ND-18370,CONSUMER,USA,JACKSONVILLE,FL,SOUTH,TEC-AC-10001990,TECHNOLOGY,ACCESSORIES,KENSINGTON ORBIT WIRELESS MOBILE TRACKBALL FOR PC AND MAC,7.1988,38.3936
2022-12-04,2022-12-08,STANDARD CLASS,TP-21130,CONSUMER,USA,ROCHESTER,MN,CENTRAL,TEC-AC-10004595,TECHNOLOGY,ACCESSORIES,FIRST DATA TMFD35 PIN PAD,29.988,142.8
2022-12-04,2022-12-09,STANDARD CLASS,MS-17980,CORPORATE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10004093,FURNITURE,FURNISHINGS,HAND-FINISHED SOLID WOOD DOCUMENT FRAME,6.846,87.62880000000001
2022-12-04,2022-12-09,STANDARD CLASS,LR-16915,CONSUMER,USA,NASHVILLE,TN,SOUTH,TEC-MA-10001856,TECHNOLOGY,MACHINES,OKIDATA C610N PRINTER,-272.58,649.0
2022-12-04,2022-12-10,STANDARD CLASS,DO-13645,CONSUMER,USA,PATERSON,NJ,EAST,FUR-CH-10003817,FURNITURE,CHAIRS,"GLOBAL VALUE STENO CHAIR, GRAY",45.555,546.66
2022-12-04,2022-12-08,STANDARD CLASS,CM-12160,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10004364,OFFICE SUPPLIES,BINDERS,STOREX DURA PRO BINDERS,-4.455,4.811400000000001
2022-12-04,2022-12-07,SECOND CLASS,LT-16765,CONSUMER,USA,FAIRFIELD,OH,EAST,OFF-PA-10000241,OFFICE SUPPLIES,PAPER,"IBM MULTI-PURPOSE COPY PAPER, 8 1/2 X 11"", CASE",23.235,178.44480000000001
2022-12-04,2022-12-06,FIRST CLASS,CS-12250,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10001838,OFFICE SUPPLIES,PAPER,"ADAMS TELEPHONE MESSAGE BOOK W/DIVIDERS/SPACE FOR PHONE NUMBERS, 5 1/4""X8 1/2"", 300/MESSAGES",5.7624,23.52
2022-12-04,2022-12-05,FIRST CLASS,KE-16420,CORPORATE,USA,PHILADELPHIA,PA,EAST,FUR-FU-10001918,FURNITURE,FURNISHINGS,C-LINE CUBICLE KEEPERS POLYPROPLYENE HOLDER WITH VELCRO BACKINGS,2.6961,27.244799999999998
2022-12-04,2022-12-09,STANDARD CLASS,CB-12415,CONSUMER,USA,CHICAGO,IL,CENTRAL,OFF-ST-10000532,OFFICE SUPPLIES,STORAGE,ADVANTUS ROLLING DRAWER ORGANIZERS,4.6176,98.50880000000001
2022-12-04,2022-12-04,SAME DAY,DV-13045,CORPORATE,USA,PHILADELPHIA,PA,EAST,FUR-CH-10001797,FURNITURE,CHAIRS,"SAFCO CHAIR CONNECTORS, 6/CARTON",-2.6936,923.9047999999999
